run,name,value
6,responseTime,12.341520188626
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,21.941239600808
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,16.392413497799
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,17.705017039898
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,17.337513028615
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,14.454331493191
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,18.255829093282
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,21.285601334835
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,14.883742012921
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,
6,responseTime,26.122926097104
6,sentPackets,55601.0
6,sentPackets,56142.0
6,sentPackets,55863.0
6,sentPackets,55616.0
6,sentPackets,55444.0
6,sentPackets,55752.0
6,sentPackets,55674.0
6,sentPackets,55318.0
6,sentPackets,55097.0
6,sentPackets,55761.0
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9668.8934452097
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9003.27312
7,actualCapacity,8689.8991707852
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9217.5203860355
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,8819.1421724588
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9010.0539672406
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9176.7513716884
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9164.9107679023
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9097.7640804711
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,9087.6491050722
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,actualCapacity,
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,meanMalus,0.0
7,receivedPackets,505612.0
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,6.4040371213133
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,18.162793699771
7,responseTime,25.985657893086
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,14.975285984124
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,26.783480707579
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,19.738502574423
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,18.602447295311
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,20.144502123208
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,16.789063391912
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,14.517721828551
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,responseTime,
7,sentPackets,55460.0
7,sentPackets,55669.0
7,sentPackets,55829.0
7,sentPackets,55723.0
7,sentPackets,56085.0
7,sentPackets,55587.0
7,sentPackets,55639.0
7,sentPackets,55798.0
7,sentPackets,55924.0
7,sentPackets,55941.0
8,actualCapacity,9080.8823039886
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9189.2579400067
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9026.869637883
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9177.2169672757
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9048.6043628561
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,8778.6270658192
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9096.4493922324
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,8827.2325301451
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,8475.0868135133
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,9118.4537700646
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,actualCapacity,
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,meanMalus,0.0
8,receivedPackets,499316.0
8,responseTime,20.652445447975
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,21.762479809754
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,21.141258328111
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,14.140485999848
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,18.20445935505
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,22.868943604714
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,18.460542322531
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,23.241745381604
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,31.632340610439
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,19.845895781774
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,responseTime,
8,sentPackets,55866.0
8,sentPackets,55887.0
8,sentPackets,55840.0
8,sentPackets,55312.0
8,sentPackets,55857.0
8,sentPackets,55647.0
8,sentPackets,56160.0
8,sentPackets,55998.0
8,sentPackets,55856.0
8,sentPackets,55851.0
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,9415.6285479776
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,8944.0805984556
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,8964.1794454817
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,9212.2207136029
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,9046.4419610957
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,9074.2282116469
9,actualCapacity,
9,actualCapacity,8904.4295204442
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,8908.7511530992
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,8715.0415127819
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,
9,actualCapacity,8949.1391035861
9,actualCapacity,
9,actualCapacity,
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,meanMalus,0.0
9,receivedPackets,500892.0
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,7.7957097646432
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,18.289444885642
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,21.598834210231
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,16.441100357635
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,20.62811493917
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,17.476840380937
9,responseTime,
9,responseTime,21.118119740936
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,17.218359062996
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,25.240235284577
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,
9,responseTime,13.545521971309
9,responseTime,
9,responseTime,
9,sentPackets,55537.0
9,sentPackets,55241.0
9,sentPackets,55789.0
9,sentPackets,55807.0
9,sentPackets,55743.0
9,sentPackets,56116.0
9,sentPackets,55832.0
9,sentPackets,55569.0
9,sentPackets,55477.0
9,sentPackets,55818.0
